match_date,group,team,opponent,player,position,minutes,goals,assists,shots,xg,xa,key_passes,rating,big_chances,source,source_url,quality_flag
2026-06-14,B,Switzerland,Qatar,Granit XHAKA,MF,90,0,0,2,0.05,0.08,2,7.3,,FotMob/Opta,https://www.fotmob.com/en-GB/matches/qatar-vs-switzerland/1beswv,ok
2026-06-14,B,Switzerland,Qatar,Remo FREULER,MF,89,0,0,,,0.07,1,7.1,,FotMob/Opta,https://www.fotmob.com/en-GB/matches/qatar-vs-switzerland/1beswv,ok
2026-06-14,B,Switzerland,Qatar,Dan NDOYE,FW,65,0,0,6,0.4,0.02,0,7.2,,FotMob/Opta,https://www.fotmob.com/en-GB/matches/qatar-vs-switzerland/1beswv,ok
2026-06-14,B,Switzerland,Qatar,Breel EMBOLO,FW,90,1,0,4,1.14,0.84,5,8,2,FotMob/Opta,https://www.fotmob.com/en-GB/matches/qatar-vs-switzerland/1beswv,ok
2026-06-14,B,Switzerland,Qatar,Rubén VARGAS,FW,79,0,0,3,0.37,0.58,5,8.1,,FotMob/Opta,https://www.fotmob.com/en-GB/matches/qatar-vs-switzerland/1beswv,ok
2026-06-14,B,Switzerland,Qatar,Fabian RIEDER,MF,25,0,0,1,0.05,0.01,1,6.1,1,FotMob/Opta,https://www.fotmob.com/en-GB/matches/qatar-vs-switzerland/1beswv,ok
2026-06-14,B,Switzerland,Qatar,Johan MANZAMBI,MF,25,0,0,2,0.06,0.14,1,5.9,1,FotMob/Opta,https://www.fotmob.com/en-GB/matches/qatar-vs-switzerland/1beswv,ok
2026-06-14,B,Switzerland,Qatar,Zeki AMDOUNI,FW,11,0,0,1,0.02,0.01,1,6.6,,FotMob/Opta,https://www.fotmob.com/en-GB/matches/qatar-vs-switzerland/1beswv,ok
2026-06-14,B,Switzerland,Qatar,Ardon JASHARI,MF,1,0,0,1,0.01,,0,,,FotMob/Opta,https://www.fotmob.com/en-GB/matches/qatar-vs-switzerland/1beswv,ok
2026-06-14,C,Brazil,Morocco,Alisson BECKER,GK,90,0,0,,,,,6.5,,FotMob/Opta,https://www.fotmob.com/en-GB/matches/morocco-vs-brazil/1qr4gd,ok
2026-06-14,C,Brazil,Morocco,Roger IBAÑEZ,DF,45,0,0,,,,0,6.7,,FotMob/Opta,https://www.fotmob.com/en-GB/matches/morocco-vs-brazil/1qr4gd,ok
2026-06-14,C,Brazil,Morocco,MARQUINHOS,DF,90,0,0,2,0.09,0.01,0,6.9,,FotMob/Opta,https://www.fotmob.com/en-GB/matches/morocco-vs-brazil/1qr4gd,ok
2026-06-14,C,Brazil,Morocco,GABRIEL,DF,90,0,0,,,0.01,0,6.9,,FotMob/Opta,https://www.fotmob.com/en-GB/matches/morocco-vs-brazil/1qr4gd,ok
2026-06-14,C,Brazil,Morocco,Douglas SANTOS,DF,90,0,0,,,0.03,1,7.7,,FotMob/Opta,https://www.fotmob.com/en-GB/matches/morocco-vs-brazil/1qr4gd,ok
2026-06-14,C,Brazil,Morocco,Lucas PAQUETÁ,MF,61,0,0,2,0.18,0.03,1,7.1,,FotMob/Opta,https://www.fotmob.com/en-GB/matches/morocco-vs-brazil/1qr4gd,ok
2026-06-14,C,Brazil,Morocco,Bruno GUIMARÃES,MF,80,0,1,1,0.01,0.02,1,7,,FotMob/Opta,https://www.fotmob.com/en-GB/matches/morocco-vs-brazil/1qr4gd,ok
2026-06-14,C,Brazil,Morocco,CASEMIRO,MF,45,0,0,,,0.05,1,6.5,,FotMob/Opta,https://www.fotmob.com/en-GB/matches/morocco-vs-brazil/1qr4gd,ok
2026-06-14,C,Brazil,Morocco,RAPHINHA,FW,90,0,0,2,0.15,0.33,3,6.8,,FotMob/Opta,https://www.fotmob.com/en-GB/matches/morocco-vs-brazil/1qr4gd,ok
2026-06-14,C,Brazil,Morocco,Igor THIAGO,FW,62,0,0,2,0.66,0.01,0,6.5,,FotMob/Opta,https://www.fotmob.com/en-GB/matches/morocco-vs-brazil/1qr4gd,ok
2026-06-14,C,Brazil,Morocco,Vinícius JÚNIOR,FW,90,1,0,1,0.08,0.09,2,7.3,,FotMob/Opta,https://www.fotmob.com/en-GB/matches/morocco-vs-brazil/1qr4gd,ok
2026-06-14,C,Brazil,Morocco,DANILO,DF,45,0,0,,,0.01,0,6.4,,FotMob/Opta,https://www.fotmob.com/en-GB/matches/morocco-vs-brazil/1qr4gd,ok
2026-06-14,C,Brazil,Morocco,Luiz HENRIQUE,FW,28,0,0,,,0.04,1,6.5,,FotMob/Opta,https://www.fotmob.com/en-GB/matches/morocco-vs-brazil/1qr4gd,ok
2026-06-14,C,Brazil,Morocco,Matheus CUNHA,FW,29,0,0,,,0.01,0,6.3,,FotMob/Opta,https://www.fotmob.com/en-GB/matches/morocco-vs-brazil/1qr4gd,ok
2026-06-14,C,Brazil,Morocco,DANILO,MF,10,0,0,2,0.09,,0,6.1,,FotMob/Opta,https://www.fotmob.com/en-GB/matches/morocco-vs-brazil/1qr4gd,ok
2026-06-14,C,Morocco,Brazil,Yassine BOUNOU,GK,90,0,0,,,,,7.4,,FotMob/Opta,https://www.fotmob.com/en-GB/matches/morocco-vs-brazil/1qr4gd,ok
2026-06-14,C,Morocco,Brazil,Achraf HAKIMI,DF,90,0,0,3,0.18,0.11,3,7.5,,FotMob/Opta,https://www.fotmob.com/en-GB/matches/morocco-vs-brazil/1qr4gd,ok
2026-06-14,C,Morocco,Brazil,Issa DIOP,DF,90,0,0,,,0.01,0,6.6,,FotMob/Opta,https://www.fotmob.com/en-GB/matches/morocco-vs-brazil/1qr4gd,ok
2026-06-14,C,Morocco,Brazil,Chadi RIAD,DF,90,0,0,,,,0,7.2,,FotMob/Opta,https://www.fotmob.com/en-GB/matches/morocco-vs-brazil/1qr4gd,ok
2026-06-14,C,Morocco,Brazil,Noussair MAZRAOUI,DF,80,0,0,,,0.05,0,7.4,,FotMob/Opta,https://www.fotmob.com/en-GB/matches/morocco-vs-brazil/1qr4gd,ok
2026-06-14,C,Morocco,Brazil,Neil EL AYNAOUI,MF,90,0,0,3,0.22,0.02,1,7.4,,FotMob/Opta,https://www.fotmob.com/en-GB/matches/morocco-vs-brazil/1qr4gd,ok
2026-06-14,C,Morocco,Brazil,Ayyoub BOUADDI,MF,90,0,0,,,0.03,0,7.1,,FotMob/Opta,https://www.fotmob.com/en-GB/matches/morocco-vs-brazil/1qr4gd,ok
2026-06-14,C,Morocco,Brazil,Brahim DÍAZ,FW,65,0,1,3,0.1,0.25,2,7.1,1,FotMob/Opta,https://www.fotmob.com/en-GB/matches/morocco-vs-brazil/1qr4gd,ok
2026-06-14,C,Morocco,Brazil,Azzedine OUNAHI,MF,65,0,0,,,0.03,2,7.3,,FotMob/Opta,https://www.fotmob.com/en-GB/matches/morocco-vs-brazil/1qr4gd,ok
2026-06-14,C,Morocco,Brazil,Bilal EL KHANNOUSS,MF,80,0,0,1,0.02,0.03,2,7.6,,FotMob/Opta,https://www.fotmob.com/en-GB/matches/morocco-vs-brazil/1qr4gd,ok
2026-06-14,C,Morocco,Brazil,Ismael SAIBARI,MF,89,1,0,3,0.71,0.03,0,7.7,,FotMob/Opta,https://www.fotmob.com/en-GB/matches/morocco-vs-brazil/1qr4gd,ok
2026-06-14,C,Morocco,Brazil,Samir EL MOURABET,MF,25,0,0,,,0.02,0,6.2,,FotMob/Opta,https://www.fotmob.com/en-GB/matches/morocco-vs-brazil/1qr4gd,ok
2026-06-14,C,Morocco,Brazil,Chemsdine TALBI,FW,25,0,0,,,0.01,0,6.1,,FotMob/Opta,https://www.fotmob.com/en-GB/matches/morocco-vs-brazil/1qr4gd,ok
2026-06-14,C,Morocco,Brazil,Ayoube AMAIMOUNI-ECHGHOUYAB,FW,10,0,0,1,0.14,,0,6.2,,FotMob/Opta,https://www.fotmob.com/en-GB/matches/morocco-vs-brazil/1qr4gd,ok
2026-06-14,C,Haiti,Scotland,Johny PLACIDE,GK,90,0,0,,,,,6.4,,FotMob/Opta,https://www.fotmob.com/en-GB/matches/haiti-vs-scotland/1q0g2q,ok
2026-06-14,C,Haiti,Scotland,Carlens ARCUS,DF,90,0,0,,,0.09,1,6.4,,FotMob/Opta,https://www.fotmob.com/en-GB/matches/haiti-vs-scotland/1q0g2q,ok
2026-06-14,C,Haiti,Scotland,Ricardo ADÉ,DF,90,0,0,1,0.03,0.06,0,6.7,,FotMob/Opta,https://www.fotmob.com/en-GB/matches/haiti-vs-scotland/1q0g2q,ok
2026-06-14,C,Haiti,Scotland,Hannes DELCROIX,DF,90,0,0,,,0.01,0,6.9,,FotMob/Opta,https://www.fotmob.com/en-GB/matches/haiti-vs-scotland/1q0g2q,ok
2026-06-14,C,Haiti,Scotland,Martin EXPÉRIENCE,DF,90,0,0,1,0.02,0.02,2,7.1,,FotMob/Opta,https://www.fotmob.com/en-GB/matches/haiti-vs-scotland/1q0g2q,ok
2026-06-14,C,Haiti,Scotland,Don Deedson LOUICIUS,MF,61,0,0,1,0.04,0.09,0,6.5,,FotMob/Opta,https://www.fotmob.com/en-GB/matches/haiti-vs-scotland/1q0g2q,ok
2026-06-14,C,Haiti,Scotland,Danley Jean JACQUES,MF,90,0,0,,,0.02,1,7.3,,FotMob/Opta,https://www.fotmob.com/en-GB/matches/haiti-vs-scotland/1q0g2q,ok
2026-06-14,C,Haiti,Scotland,Jean-Ricner BELLEGARDE,MF,90,0,0,3,0.16,0.15,2,7.2,,FotMob/Opta,https://www.fotmob.com/en-GB/matches/haiti-vs-scotland/1q0g2q,ok
2026-06-14,C,Haiti,Scotland,Ruben PROVIDENCE,FW,85,0,0,3,0.11,0.33,1,6.5,,FotMob/Opta,https://www.fotmob.com/en-GB/matches/haiti-vs-scotland/1q0g2q,ok
2026-06-14,C,Haiti,Scotland,Wilson ISIDOR,FW,76,0,0,2,0.04,0.05,1,5.9,,FotMob/Opta,https://www.fotmob.com/en-GB/matches/haiti-vs-scotland/1q0g2q,ok
2026-06-14,C,Haiti,Scotland,Frantzdy PIERROT,FW,90,0,0,3,0.65,0.11,1,6,,FotMob/Opta,https://www.fotmob.com/en-GB/matches/haiti-vs-scotland/1q0g2q,ok
2026-06-14,C,Haiti,Scotland,Josué CASIMIR,MF,29,0,0,1,0.01,0.02,1,6.2,,FotMob/Opta,https://www.fotmob.com/en-GB/matches/haiti-vs-scotland/1q0g2q,ok
2026-06-14,C,Haiti,Scotland,Lenny JOSEPH,FW,14,0,0,,,0.04,1,6,,FotMob/Opta,https://www.fotmob.com/en-GB/matches/haiti-vs-scotland/1q0g2q,ok
2026-06-14,C,Scotland,Haiti,Angus GUNN,GK,90,0,0,,,,,7.7,,FotMob/Opta,https://www.fotmob.com/en-GB/matches/haiti-vs-scotland/1q0g2q,ok
2026-06-14,C,Scotland,Haiti,Aaron HICKEY,DF,75,0,0,,,0.02,2,7.3,1,FotMob/Opta,https://www.fotmob.com/en-GB/matches/haiti-vs-scotland/1q0g2q,ok
2026-06-14,C,Scotland,Haiti,Grant HANLEY,DF,90,0,0,,,0.02,0,6.8,,FotMob/Opta,https://www.fotmob.com/en-GB/matches/haiti-vs-scotland/1q0g2q,ok
2026-06-14,C,Scotland,Haiti,Jack HENDRY,DF,90,0,0,,,,0,6.8,,FotMob/Opta,https://www.fotmob.com/en-GB/matches/haiti-vs-scotland/1q0g2q,ok
2026-06-14,C,Scotland,Haiti,Andrew ROBERTSON,DF,90,0,0,,,0.17,2,7.3,,FotMob/Opta,https://www.fotmob.com/en-GB/matches/haiti-vs-scotland/1q0g2q,ok
2026-06-14,C,Scotland,Haiti,Ben GANNON-DOAK,FW,75,0,0,2,0.06,0.08,2,7,,FotMob/Opta,https://www.fotmob.com/en-GB/matches/haiti-vs-scotland/1q0g2q,ok
2026-06-14,C,Scotland,Haiti,Scott MCTOMINAY,MF,90,0,0,2,0.16,,0,6.8,,FotMob/Opta,https://www.fotmob.com/en-GB/matches/haiti-vs-scotland/1q0g2q,ok
2026-06-14,C,Scotland,Haiti,Lewis FERGUSON,MF,90,0,0,,,0.02,0,7.3,,FotMob/Opta,https://www.fotmob.com/en-GB/matches/haiti-vs-scotland/1q0g2q,ok
2026-06-14,C,Scotland,Haiti,John MCGINN,FW,83,1,0,2,0.23,0.02,1,7.8,,FotMob/Opta,https://www.fotmob.com/en-GB/matches/haiti-vs-scotland/1q0g2q,ok
2026-06-14,C,Scotland,Haiti,Lawrence SHANKLAND,FW,83,0,0,2,0.11,0.01,0,6.8,,FotMob/Opta,https://www.fotmob.com/en-GB/matches/haiti-vs-scotland/1q0g2q,ok
2026-06-14,C,Scotland,Haiti,Ché ADAMS,FW,75,0,0,1,0.58,0.01,0,6.4,,FotMob/Opta,https://www.fotmob.com/en-GB/matches/haiti-vs-scotland/1q0g2q,ok
2026-06-14,C,Scotland,Haiti,Kenny MCLEAN,MF,7,0,0,,,0.04,0,,,FotMob/Opta,https://www.fotmob.com/en-GB/matches/haiti-vs-scotland/1q0g2q,ok
2026-06-14,D,Australia,Turkey,Patrick BEACH,GK,90,0,0,,,,,8.9,,FotMob/Opta,https://www.fotmob.com/en-GB/matches/turkiye-vs-australia/1gr3uk,ok
2026-06-14,D,Australia,Turkey,Alessandro CIRCATI,DF,90,0,0,1,0.51,0.01,0,7.2,,FotMob/Opta,https://www.fotmob.com/en-GB/matches/turkiye-vs-australia/1gr3uk,ok
2026-06-14,D,Australia,Turkey,Harry SOUTTAR,DF,90,0,0,1,0.04,,1,7.8,,FotMob/Opta,https://www.fotmob.com/en-GB/matches/turkiye-vs-australia/1gr3uk,ok
2026-06-14,D,Australia,Turkey,Cameron BURGESS,DF,90,0,0,,,,0,7.3,,FotMob/Opta,https://www.fotmob.com/en-GB/matches/turkiye-vs-australia/1gr3uk,ok
2026-06-14,D,Australia,Turkey,Jacob ITALIANO,MF,74,0,0,1,0.02,0.08,1,7.1,,FotMob/Opta,https://www.fotmob.com/en-GB/matches/turkiye-vs-australia/1gr3uk,ok
2026-06-14,D,Australia,Turkey,Jordan BOS,DF,84,0,0,2,0.08,0.02,1,6.8,,FotMob/Opta,https://www.fotmob.com/en-GB/matches/turkiye-vs-australia/1gr3uk,ok
2026-06-14,D,Australia,Turkey,Connor METCALFE,MF,90,1,0,1,0.03,0.1,1,8,,FotMob/Opta,https://www.fotmob.com/en-GB/matches/turkiye-vs-australia/1gr3uk,ok
2026-06-14,D,Australia,Turkey,Aiden O'NEILL,MF,90,0,0,,,0.06,1,7.4,,FotMob/Opta,https://www.fotmob.com/en-GB/matches/turkiye-vs-australia/1gr3uk,ok
2026-06-14,D,Australia,Turkey,Paul OKON-ENGSTLER,MF,84,0,1,,,0.01,2,8.1,1,FotMob/Opta,https://www.fotmob.com/en-GB/matches/turkiye-vs-australia/1gr3uk,ok
2026-06-14,D,Australia,Turkey,Nestory IRANKUNDA,MF,61,1,0,2,0.45,,0,7.6,,FotMob/Opta,https://www.fotmob.com/en-GB/matches/turkiye-vs-australia/1gr3uk,ok
2026-06-14,D,Australia,Turkey,Mohamed TOURÉ,FW,74,0,0,1,0.05,0.02,1,6.6,,FotMob/Opta,https://www.fotmob.com/en-GB/matches/turkiye-vs-australia/1gr3uk,ok
2026-06-14,D,Australia,Turkey,Jason GERIA,DF,16,0,0,,,0.04,0,6.4,,FotMob/Opta,https://www.fotmob.com/en-GB/matches/turkiye-vs-australia/1gr3uk,ok
2026-06-14,D,Turkey,Australia,Ugurcan ÇAKIR,GK,90,0,0,,,,,6,,FotMob/Opta,https://www.fotmob.com/en-GB/matches/turkiye-vs-australia/1gr3uk,ok
2026-06-14,D,Turkey,Australia,Zeki ÇELIK,MF,81,0,0,1,0.1,0.08,0,6.4,,FotMob/Opta,https://www.fotmob.com/en-GB/matches/turkiye-vs-australia/1gr3uk,ok
2026-06-14,D,Turkey,Australia,Merih DEMIRAL,DF,90,0,0,1,0.02,0.13,1,6.5,1,FotMob/Opta,https://www.fotmob.com/en-GB/matches/turkiye-vs-australia/1gr3uk,ok
2026-06-14,D,Turkey,Australia,Abdülkerim BARDAKCI,DF,90,0,0,1,0.03,0.03,0,7,,FotMob/Opta,https://www.fotmob.com/en-GB/matches/turkiye-vs-australia/1gr3uk,ok
2026-06-14,D,Turkey,Australia,Ferdi KADIOGLU,DF,90,0,0,1,0.04,0.2,5,7.6,,FotMob/Opta,https://www.fotmob.com/en-GB/matches/turkiye-vs-australia/1gr3uk,ok
2026-06-14,D,Turkey,Australia,Ismail YÜKSEK,MF,81,0,0,3,0.15,0.04,0,7,,FotMob/Opta,https://www.fotmob.com/en-GB/matches/turkiye-vs-australia/1gr3uk,ok
2026-06-14,D,Turkey,Australia,Hakan ÇALHANOGLU,MF,90,0,0,5,0.17,0.37,4,7.4,1,FotMob/Opta,https://www.fotmob.com/en-GB/matches/turkiye-vs-australia/1gr3uk,ok
2026-06-14,D,Turkey,Australia,Arda GÜLER,MF,90,0,0,8,0.26,0.27,2,7.4,,FotMob/Opta,https://www.fotmob.com/en-GB/matches/turkiye-vs-australia/1gr3uk,ok
2026-06-14,D,Turkey,Australia,Orkun KÖKCÜ,MF,62,0,0,1,0.07,0.06,3,6.9,,FotMob/Opta,https://www.fotmob.com/en-GB/matches/turkiye-vs-australia/1gr3uk,ok
2026-06-14,D,Turkey,Australia,Baris Alper YILMAZ,FW,45,0,0,,,0.01,0,5.6,,FotMob/Opta,https://www.fotmob.com/en-GB/matches/turkiye-vs-australia/1gr3uk,ok
2026-06-14,D,Turkey,Australia,Kerem AKTÜRKOGLU,FW,85,0,0,3,0.29,0.04,1,6.1,,FotMob/Opta,https://www.fotmob.com/en-GB/matches/turkiye-vs-australia/1gr3uk,ok
2026-06-14,D,Turkey,Australia,Kenan YILDIZ,MF,45,0,0,6,0.23,0.14,1,7.2,,FotMob/Opta,https://www.fotmob.com/en-GB/matches/turkiye-vs-australia/1gr3uk,ok
2026-06-14,D,Turkey,Australia,Yunus AKGÜN,MF,28,0,0,,,0.05,2,6.6,,FotMob/Opta,https://www.fotmob.com/en-GB/matches/turkiye-vs-australia/1gr3uk,ok
2026-06-14,D,Turkey,Australia,Mert MÜLDÜR,DF,9,0,0,,,0.01,1,,,FotMob/Opta,https://www.fotmob.com/en-GB/matches/turkiye-vs-australia/1gr3uk,ok
2026-06-14,D,Turkey,Australia,Salih ÖZCAN,MF,9,0,0,,,0.01,0,,,FotMob/Opta,https://www.fotmob.com/en-GB/matches/turkiye-vs-australia/1gr3uk,ok
2026-06-15,E,Germany,Curacao,Manuel NEUER,GK,90,0,0,,,,,6.6,,FotMob/Opta,https://www.fotmob.com/en-GB/matches/germany-vs-curacao/k77fsyu,ok
2026-06-15,E,Germany,Curacao,Joshua KIMMICH,MF,83,0,2,,,0.83,5,8.8,2,FotMob/Opta,https://www.fotmob.com/en-GB/matches/germany-vs-curacao/k77fsyu,ok
2026-06-15,E,Germany,Curacao,Jonathan TAH,DF,73,0,0,,,0.23,1,6.9,1,FotMob/Opta,https://www.fotmob.com/en-GB/matches/germany-vs-curacao/k77fsyu,ok
2026-06-15,E,Germany,Curacao,Nico SCHLOTTERBECK,DF,90,1,0,2,0.31,0.04,0,8.9,,FotMob/Opta,https://www.fotmob.com/en-GB/matches/germany-vs-curacao/k77fsyu,ok
2026-06-15,E,Germany,Curacao,Nathaniel BROWN,DF,73,1,1,2,0.42,0.57,3,8.5,1,FotMob/Opta,https://www.fotmob.com/en-GB/matches/germany-vs-curacao/k77fsyu,ok
2026-06-15,E,Germany,Curacao,Felix NMECHA,MF,73,1,0,4,0.26,0.08,0,8.6,,FotMob/Opta,https://www.fotmob.com/en-GB/matches/germany-vs-curacao/k77fsyu,ok
2026-06-15,E,Germany,Curacao,Aleksandar PAVLOVIC,MF,90,0,0,3,0.4,0.33,1,7.6,,FotMob/Opta,https://www.fotmob.com/en-GB/matches/germany-vs-curacao/k77fsyu,ok
2026-06-15,E,Germany,Curacao,Leroy SANÉ,FW,90,0,0,3,0.82,0.13,2,7.2,,FotMob/Opta,https://www.fotmob.com/en-GB/matches/germany-vs-curacao/k77fsyu,ok
2026-06-15,E,Germany,Curacao,Jamal MUSIALA,MF,64,1,0,3,0.29,0.08,2,8.3,,FotMob/Opta,https://www.fotmob.com/en-GB/matches/germany-vs-curacao/k77fsyu,ok
2026-06-15,E,Germany,Curacao,Florian WIRTZ,FW,90,0,1,3,0.18,0.46,4,8.4,,FotMob/Opta,https://www.fotmob.com/en-GB/matches/germany-vs-curacao/k77fsyu,ok
2026-06-15,E,Germany,Curacao,Kai HAVERTZ,FW,90,2,0,4,1.01,0.26,0,8.9,,FotMob/Opta,https://www.fotmob.com/en-GB/matches/germany-vs-curacao/k77fsyu,ok
2026-06-15,E,Germany,Curacao,Deniz UNDAV,FW,26,1,2,1,0.5,0.34,3,8.8,1,FotMob/Opta,https://www.fotmob.com/en-GB/matches/germany-vs-curacao/k77fsyu,ok
2026-06-15,E,Germany,Curacao,David RAUM,DF,17,0,0,1,0.03,0.07,0,6.3,,FotMob/Opta,https://www.fotmob.com/en-GB/matches/germany-vs-curacao/k77fsyu,ok
2026-06-15,E,Germany,Curacao,Leon GORETZKA,MF,17,0,0,,,0.04,0,6,,FotMob/Opta,https://www.fotmob.com/en-GB/matches/germany-vs-curacao/k77fsyu,ok
2026-06-15,E,Curacao,Germany,Eloy ROOM,GK,90,0,0,,,,,4.1,,FotMob/Opta,https://www.fotmob.com/en-GB/matches/germany-vs-curacao/k77fsyu,ok
2026-06-15,E,Curacao,Germany,Sherel FLORANUS,DF,90,0,0,,,0.01,0,4.9,,FotMob/Opta,https://www.fotmob.com/en-GB/matches/germany-vs-curacao/k77fsyu,ok
2026-06-15,E,Curacao,Germany,Riechedly BAZOER,DF,90,0,0,,,,0,4.1,,FotMob/Opta,https://www.fotmob.com/en-GB/matches/germany-vs-curacao/k77fsyu,ok
2026-06-15,E,Curacao,Germany,Armando OBISPO,DF,90,0,0,,,,0,5.3,,FotMob/Opta,https://www.fotmob.com/en-GB/matches/germany-vs-curacao/k77fsyu,ok
2026-06-15,E,Curacao,Germany,Deveron FONVILLE,DF,90,0,0,,,,0,4.8,,FotMob/Opta,https://www.fotmob.com/en-GB/matches/germany-vs-curacao/k77fsyu,ok
2026-06-15,E,Curacao,Germany,Livano COMENENCIA,MF,90,1,0,2,0.09,0.05,2,8.1,,FotMob/Opta,https://www.fotmob.com/en-GB/matches/germany-vs-curacao/k77fsyu,ok
2026-06-15,E,Curacao,Germany,Leandro BACUNA,MF,90,0,0,2,0.19,0.01,1,5.8,,FotMob/Opta,https://www.fotmob.com/en-GB/matches/germany-vs-curacao/k77fsyu,ok
2026-06-15,E,Curacao,Germany,Juninho BACUNA,MF,90,0,0,1,0.02,0.02,0,7.4,,FotMob/Opta,https://www.fotmob.com/en-GB/matches/germany-vs-curacao/k77fsyu,ok
2026-06-15,E,Curacao,Germany,Tahith CHONG,MF,83,0,0,1,0.05,0.01,0,7,,FotMob/Opta,https://www.fotmob.com/en-GB/matches/germany-vs-curacao/k77fsyu,ok
2026-06-15,E,Curacao,Germany,Jürgen LOCADIA,FW,65,0,0,,,0.03,0,6,,FotMob/Opta,https://www.fotmob.com/en-GB/matches/germany-vs-curacao/k77fsyu,ok
2026-06-15,E,Curacao,Germany,Sontje HANSEN,FW,45,0,0,1,0.03,0.01,2,6.6,,FotMob/Opta,https://www.fotmob.com/en-GB/matches/germany-vs-curacao/k77fsyu,ok
2026-06-15,E,Curacao,Germany,Jeremy ANTONISSE,FW,45,0,0,,,0.13,1,6.4,,FotMob/Opta,https://www.fotmob.com/en-GB/matches/germany-vs-curacao/k77fsyu,ok
2026-06-15,E,Curacao,Germany,Jearl MARGARITHA,FW,25,0,0,1,0.04,,0,5.8,,FotMob/Opta,https://www.fotmob.com/en-GB/matches/germany-vs-curacao/k77fsyu,ok
2026-06-15,F,Netherlands,Japan,Bart VERBRUGGEN,GK,90,0,0,,,,,5.8,,FotMob/Opta,https://www.fotmob.com/en-GB/matches/netherlands-vs-japan/1hn72b,ok
2026-06-15,F,Netherlands,Japan,Denzel DUMFRIES,MF,90,0,0,,,0.17,2,6.7,,FotMob/Opta,https://www.fotmob.com/en-GB/matches/netherlands-vs-japan/1hn72b,ok
2026-06-15,F,Netherlands,Japan,Jan Paul VAN HECKE,DF,90,0,0,1,0.12,0.06,0,7.3,,FotMob/Opta,https://www.fotmob.com/en-GB/matches/netherlands-vs-japan/1hn72b,ok
2026-06-15,F,Netherlands,Japan,Virgil VAN DIJK,DF,90,1,0,1,0.06,0.03,0,7.9,,FotMob/Opta,https://www.fotmob.com/en-GB/matches/netherlands-vs-japan/1hn72b,ok
2026-06-15,F,Netherlands,Japan,Micky van DE VEN,DF,90,0,0,1,0.02,0.03,0,6.6,,FotMob/Opta,https://www.fotmob.com/en-GB/matches/netherlands-vs-japan/1hn72b,ok
2026-06-15,F,Netherlands,Japan,Ryan GRAVENBERCH,MF,81,0,2,,,0.1,2,8.4,,FotMob/Opta,https://www.fotmob.com/en-GB/matches/netherlands-vs-japan/1hn72b,ok
2026-06-15,F,Netherlands,Japan,Frenkie DE JONG,MF,90,0,0,,,0.04,1,7.9,,FotMob/Opta,https://www.fotmob.com/en-GB/matches/netherlands-vs-japan/1hn72b,ok
2026-06-15,F,Netherlands,Japan,Tijjani REIJNDERS,MF,70,0,0,,,0.13,2,6.8,,FotMob/Opta,https://www.fotmob.com/en-GB/matches/netherlands-vs-japan/1hn72b,ok
2026-06-15,F,Netherlands,Japan,Crysencio SUMMERVILLE,FW,70,1,0,1,0.02,0.25,0,7.8,,FotMob/Opta,https://www.fotmob.com/en-GB/matches/netherlands-vs-japan/1hn72b,ok
2026-06-15,F,Netherlands,Japan,Donyell MALEN,FW,70,0,0,2,0.21,,0,6.8,,FotMob/Opta,https://www.fotmob.com/en-GB/matches/netherlands-vs-japan/1hn72b,ok
2026-06-15,F,Netherlands,Japan,Cody GAKPO,FW,85,0,0,2,0.2,0.13,1,7.2,,FotMob/Opta,https://www.fotmob.com/en-GB/matches/netherlands-vs-japan/1hn72b,ok
2026-06-15,F,Netherlands,Japan,Quinten TIMBER,MF,20,0,0,,,0.22,1,6.5,,FotMob/Opta,https://www.fotmob.com/en-GB/matches/netherlands-vs-japan/1hn72b,ok
2026-06-15,F,Netherlands,Japan,Teun KOOPMEINERS,MF,20,0,0,2,0.16,0.01,0,6.1,,FotMob/Opta,https://www.fotmob.com/en-GB/matches/netherlands-vs-japan/1hn72b,ok
2026-06-15,F,Netherlands,Japan,Memphis DEPAY,FW,20,0,0,,,0.12,1,6.1,,FotMob/Opta,https://www.fotmob.com/en-GB/matches/netherlands-vs-japan/1hn72b,ok
2026-06-15,F,Japan,Netherlands,Zion SUZUKI,GK,90,0,0,,,,,6.7,,FotMob/Opta,https://www.fotmob.com/en-GB/matches/netherlands-vs-japan/1hn72b,ok
2026-06-15,F,Japan,Netherlands,Tsuyoshi WATANABE,DF,75,0,0,,,0.02,1,6.6,,FotMob/Opta,https://www.fotmob.com/en-GB/matches/netherlands-vs-japan/1hn72b,ok
2026-06-15,F,Japan,Netherlands,Shogo TANIGUCHI,DF,90,0,0,,,0.01,0,6.7,,FotMob/Opta,https://www.fotmob.com/en-GB/matches/netherlands-vs-japan/1hn72b,ok
2026-06-15,F,Japan,Netherlands,Hiroki ITO,DF,90,0,0,1,0.03,0.01,0,5.8,,FotMob/Opta,https://www.fotmob.com/en-GB/matches/netherlands-vs-japan/1hn72b,ok
2026-06-15,F,Japan,Netherlands,Ritsu DOAN,MF,75,0,0,,,0.1,0,6.4,,FotMob/Opta,https://www.fotmob.com/en-GB/matches/netherlands-vs-japan/1hn72b,ok
2026-06-15,F,Japan,Netherlands,Kaishu SANO,MF,90,0,0,,,0.01,0,6.2,,FotMob/Opta,https://www.fotmob.com/en-GB/matches/netherlands-vs-japan/1hn72b,ok
